rel_path,exp_folder,capacity_mAh,tc_start,tc_end,loop_count,category,chg_crate,dchg_crate
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,64,64,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,65,65,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,66,66,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,67,67,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,68,68,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,69,69,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,70,70,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,71,71,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,72,72,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,73,73,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,74,74,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,75,75,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,76,76,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,77,77,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,78,78,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,79,79,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,80,80,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,81,81,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,82,82,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,83,83,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,84,84,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,85,85,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,86,86,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,87,87,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,88,88,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,89,89,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,90,90,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,91,91,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,92,92,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,93,93,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,94,94,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,95,95,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,96,96,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,97,97,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,98,98,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,99,99,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,100,100,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,101,101,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,102,102,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,103,103,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,104,104,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,105,105,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,106,106,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,107,107,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,108,108,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,109,109,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,110,110,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,111,111,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,112,112,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,113,113,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,114,114,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,115,115,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,116,116,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,117,117,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,118,118,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,119,119,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,120,120,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,121,121,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,122,122,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,123,123,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,124,124,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,125,125,1,DISCHARGE_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,126,126,1,CHARGE_SET,0.2,
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,127,135,9,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,136,145,10,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,146,146,1,DCHG_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,147,147,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,148,148,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,149,149,1,DISCHARGE_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,150,150,1,CHARGE_SET,0.2,
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,151,159,9,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,160,169,10,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,170,170,1,DCHG_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,171,171,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,172,172,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,173,173,1,DISCHARGE_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,174,174,1,CHARGE_SET,0.2,
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,175,183,9,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,184,193,10,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,194,194,1,DCHG_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,195,195,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,196,196,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,197,197,1,DISCHARGE_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,198,198,1,CHARGE_SET,0.2,
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,199,207,9,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,208,217,10,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,218,218,1,DCHG_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,219,219,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,220,220,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,221,221,1,DISCHARGE_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,222,222,1,CHARGE_SET,0.2,
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,223,231,9,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,232,241,10,PULSE_DCIR,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,242,242,1,DCHG_SET,,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,243,243,1,CHG_DCHG,2.0,3.5
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,244,244,1,RPT,0.2,0.2
성능\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI\M01Ch005[005]\260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI.sch,260211_260310_05_문현규_4855mAh_POR 40C pulse PA3 SDI,4855.0,245,245,1,DISCHARGE_SET,,0.2
